country,year,sex,age,suicides_no,population
Turks and Caicos Islands,2005,male,35-54 years,0.0,
Turks and Caicos Islands,2005,male,5-14 years,0.0,
Turks and Caicos Islands,2005,male,55-74 years,0.0,
Turks and Caicos Islands,2005,male,75+ years,0.0,
Turks and Caicos Islands,2006,female,15-24 years,0.0,
Turks and Caicos Islands,2006,female,25-34 years,0.0,
Turks and Caicos Islands,2006,female,35-54 years,0.0,
Turks and Caicos Islands,2006,female,5-14 years,0.0,
Turks and Caicos Islands,2006,female,55-74 years,0.0,
Turks and Caicos Islands,2006,female,75+ years,0.0,
Turks and Caicos Islands,2006,male,15-24 years,0.0,
Turks and Caicos Islands,2006,male,25-34 years,0.0,
Turks and Caicos Islands,2006,male,35-54 years,0.0,
Turks and Caicos Islands,2006,male,5-14 years,0.0,
Turks and Caicos Islands,2006,male,55-74 years,0.0,
Turks and Caicos Islands,2006,male,75+ years,0.0,
Turks and Caicos Islands,2007,female,15-24 years,0.0,
Turks and Caicos Islands,2007,female,25-34 years,0.0,
Turks and Caicos Islands,2007,female,35-54 years,0.0,
Turks and Caicos Islands,2007,female,5-14 years,0.0,
Turks and Caicos Islands,2007,female,55-74 years,0.0,
Turks and Caicos Islands,2007,female,75+ years,0.0,
Turks and Caicos Islands,2007,male,15-24 years,0.0,
Turks and Caicos Islands,2007,male,25-34 years,0.0,
Turks and Caicos Islands,2007,male,35-54 years,0.0,
Turks and Caicos Islands,2007,male,5-14 years,0.0,
Turks and Caicos Islands,2007,male,55-74 years,0.0,
Turks and Caicos Islands,2007,male,75+ years,0.0,
Turks and Caicos Islands,2008,female,15-24 years,0.0,
Turks and Caicos Islands,2008,female,25-34 years,0.0,
Turks and Caicos Islands,2008,female,35-54 years,0.0,
Turks and Caicos Islands,2008,female,5-14 years,0.0,
Turks and Caicos Islands,2008,female,55-74 years,0.0,
Turks and Caicos Islands,2008,female,75+ years,0.0,
Turks and Caicos Islands,2008,male,15-24 years,0.0,
Turks and Caicos Islands,2008,male,25-34 years,0.0,
Turks and Caicos Islands,2008,male,35-54 years,0.0,
Turks and Caicos Islands,2008,male,5-14 years,0.0,
Turks and Caicos Islands,2008,male,55-74 years,0.0,
Turks and Caicos Islands,2008,male,75+ years,0.0,
Turks and Caicos Islands,2009,female,15-24 years,0.0,
Turks and Caicos Islands,2009,female,25-34 years,0.0,
Turks and Caicos Islands,2009,female,35-54 years,0.0,
Turks and Caicos Islands,2009,female,5-14 years,0.0,
Turks and Caicos Islands,2009,female,55-74 years,0.0,
Turks and Caicos Islands,2009,female,75+ years,0.0,
Turks and Caicos Islands,2009,male,15-24 years,1.0,
Turks and Caicos Islands,2009,male,25-34 years,0.0,
Turks and Caicos Islands,2009,male,35-54 years,0.0,
Turks and Caicos Islands,2009,male,5-14 years,0.0,
Turks and Caicos Islands,2009,male,55-74 years,0.0,
Turks and Caicos Islands,2009,male,75+ years,0.0,
Turks and Caicos Islands,2013,female,15-24 years,0.0,
Turks and Caicos Islands,2013,female,25-34 years,0.0,
Turks and Caicos Islands,2013,female,35-54 years,0.0,
Turks and Caicos Islands,2013,female,5-14 years,0.0,
Turks and Caicos Islands,2013,female,55-74 years,0.0,
Turks and Caicos Islands,2013,female,75+ years,0.0,
Turks and Caicos Islands,2013,male,15-24 years,0.0,
Turks and Caicos Islands,2013,male,25-34 years,0.0,
Turks and Caicos Islands,2013,male,35-54 years,0.0,
Turks and Caicos Islands,2013,male,5-14 years,0.0,
Turks and Caicos Islands,2013,male,55-74 years,0.0,
Turks and Caicos Islands,2013,male,75+ years,0.0,
Turks and Caicos Islands,2014,female,15-24 years,0.0,
Turks and Caicos Islands,2014,female,25-34 years,0.0,
Turks and Caicos Islands,2014,female,35-54 years,0.0,
Turks and Caicos Islands,2014,female,5-14 years,0.0,
Turks and Caicos Islands,2014,female,55-74 years,0.0,
Turks and Caicos Islands,2014,female,75+ years,0.0,
Turks and Caicos Islands,2014,male,15-24 years,0.0,
Turks and Caicos Islands,2014,male,25-34 years,0.0,
Turks and Caicos Islands,2014,male,35-54 years,1.0,
Turks and Caicos Islands,2014,male,5-14 years,0.0,
Turks and Caicos Islands,2014,male,55-74 years,0.0,
Turks and Caicos Islands,2014,male,75+ years,0.0,
Ukraine,1981,female,15-24 years,122.0,3890000.0
Ukraine,1981,female,25-34 years,206.0,3725600.0
Ukraine,1981,female,35-54 years,912.0,7130800.0
Ukraine,1981,female,5-14 years,5.0,3493600.0
Ukraine,1981,female,55-74 years,970.0,5730400.0
Ukraine,1981,female,75+ years,314.0,1467800.0
Ukraine,1981,male,15-24 years,748.0,4020900.0
Ukraine,1981,male,25-34 years,1736.0,3622500.0
Ukraine,1981,male,35-54 years,4608.0,6286600.0
Ukraine,1981,male,5-14 years,40.0,3610100.0
Ukraine,1981,male,55-74 years,1792.0,3011500.0
Ukraine,1981,male,75+ years,430.0,556000.0
Ukraine,1982,female,15-24 years,126.0,3826200.0
Ukraine,1982,female,25-34 years,247.0,3811500.0
Ukraine,1982,female,35-54 years,897.0,7014500.0
Ukraine,1982,female,5-14 years,4.0,3505300.0
Ukraine,1982,female,55-74 years,995.0,5825400.0
Ukraine,1982,female,75+ years,386.0,1522200.0
Ukraine,1982,male,15-24 years,718.0,3954100.0
Ukraine,1982,male,25-34 years,1789.0,3722100.0
Ukraine,1982,male,35-54 years,4724.0,6223500.0
Ukraine,1982,male,5-14 years,48.0,3622300.0
Ukraine,1982,male,55-74 years,2126.0,3121200.0
Ukraine,1982,male,75+ years,468.0,574800.0
Ukraine,1983,female,15-24 years,,3703300.0
Ukraine,1983,female,25-34 years,,3877700.0
Ukraine,1983,female,35-54 years,,6908000.0
Ukraine,1983,female,5-14 years,,3528900.0
Ukraine,1983,female,55-74 years,,5964800.0
Ukraine,1983,female,75+ years,,1601600.0
Ukraine,1983,male,15-24 years,,3818100.0
Ukraine,1983,male,25-34 years,,3805300.0
Ukraine,1983,male,35-54 years,,6159700.0
Ukraine,1983,male,5-14 years,,3650700.0
Ukraine,1983,male,55-74 years,,3318200.0
Ukraine,1983,male,75+ years,,598300.0
Ukraine,1985,female,15-24 years,117.0,3579500.0
Ukraine,1985,female,25-34 years,204.0,3921300.0
Ukraine,1985,female,35-54 years,763.0,6836100.0
Ukraine,1985,female,5-14 years,11.0,3556100.0
Ukraine,1985,female,55-74 years,1028.0,6084100.0
Ukraine,1985,female,75+ years,393.0,1678800.0
Ukraine,1985,male,15-24 years,614.0,3679300.0
Ukraine,1985,male,25-34 years,1573.0,3859900.0
Ukraine,1985,male,35-54 years,4064.0,6125800.0
Ukraine,1985,male,5-14 years,35.0,3682400.0
Ukraine,1985,male,55-74 years,2065.0,3505500.0
Ukraine,1985,male,75+ years,472.0,618800.0
Ukraine,1986,female,15-24 years,116.0,3507700.0
Ukraine,1986,female,25-34 years,210.0,3943900.0
Ukraine,1986,female,35-54 years,683.0,6837700.0
Ukraine,1986,female,5-14 years,15.0,3563700.0
Ukraine,1986,female,55-74 years,1023.0,6106500.0
Ukraine,1986,female,75+ years,485.0,1737000.0
Ukraine,1986,male,15-24 years,510.0,3599300.0
Ukraine,1986,male,25-34 years,1266.0,3883300.0
Ukraine,1986,male,35-54 years,2910.0,6147000.0
Ukraine,1986,male,5-14 years,52.0,3688600.0
Ukraine,1986,male,55-74 years,1687.0,3594600.0
Ukraine,1986,male,75+ years,513.0,634300.0
Ukraine,1987,female,15-24 years,128.0,3459900.0
Ukraine,1987,female,25-34 years,176.0,3953000.0
Ukraine,1987,female,35-54 years,770.0,6881800.0
Ukraine,1987,female,5-14 years,9.0,3560800.0
Ukraine,1987,female,55-74 years,1024.0,6070300.0
Ukraine,1987,female,75+ years,486.0,1816100.0
Ukraine,1987,male,15-24 years,488.0,3543900.0
Ukraine,1987,male,25-34 years,1383.0,3890300.0
Ukraine,1987,male,35-54 years,3093.0,6206800.0
Ukraine,1987,male,5-14 years,53.0,3683900.0
Ukraine,1987,male,55-74 years,1934.0,3652600.0
Ukraine,1987,male,75+ years,506.0,654800.0
Ukraine,1988,female,15-24 years,182.0,3427500.0
Ukraine,1988,female,25-34 years,179.0,3961000.0
Ukraine,1988,female,35-54 years,656.0,6963500.0
Ukraine,1988,female,5-14 years,15.0,3578200.0
Ukraine,1988,female,55-74 years,1000.0,5995800.0
Ukraine,1988,female,75+ years,476.0,1881000.0
Ukraine,1988,male,15-24 years,494.0,3509600.0
Ukraine,1988,male,25-34 years,1383.0,3895600.0
Ukraine,1988,male,35-54 years,3002.0,6294000.0
Ukraine,1988,male,5-14 years,69.0,3698600.0
Ukraine,1988,male,55-74 years,1773.0,3672700.0
Ukraine,1988,male,75+ years,522.0,672400.0
Ukraine,1989,female,15-24 years,180.0,3422300.0
Ukraine,1989,female,25-34 years,216.0,3945800.0
Ukraine,1989,female,35-54 years,759.0,7074400.0
Ukraine,1989,female,5-14 years,13.0,3612500.0
Ukraine,1989,female,55-74 years,923.0,5897500.0
Ukraine,1989,female,75+ years,500.0,1931900.0
Ukraine,1989,male,15-24 years,573.0,3509000.0
Ukraine,1989,male,25-34 years,1578.0,3878600.0
Ukraine,1989,male,35-54 years,3547.0,6392000.0
Ukraine,1989,male,5-14 years,61.0,3733100.0
Ukraine,1989,male,55-74 years,1948.0,3678800.0
Ukraine,1989,male,75+ years,589.0,685800.0
Ukraine,1990,female,15-24 years,165.0,3454600.0
Ukraine,1990,female,25-34 years,203.0,3904100.0
Ukraine,1990,female,35-54 years,704.0,7140700.0
Ukraine,1990,female,5-14 years,6.0,3638400.0
Ukraine,1990,female,55-74 years,886.0,5866100.0
Ukraine,1990,female,75+ years,452.0,1956100.0
Ukraine,1990,male,15-24 years,613.0,3544600.0
Ukraine,1990,male,25-34 years,1490.0,3837800.0
Ukraine,1990,male,35-54 years,3570.0,6444100.0
Ukraine,1990,male,5-14 years,59.0,3763100.0
Ukraine,1990,male,55-74 years,2003.0,3733600.0
Ukraine,1990,male,75+ years,494.0,688400.0
Ukraine,1991,female,15-24 years,137.0,3495000.0
Ukraine,1991,female,25-34 years,189.0,3862900.0
Ukraine,1991,female,35-54 years,677.0,7148300.0
Ukraine,1991,female,5-14 years,19.0,3665700.0
Ukraine,1991,female,55-74 years,867.0,5958600.0
Ukraine,1991,female,75+ years,473.0,1920400.0
Ukraine,1991,male,15-24 years,618.0,3586700.0
Ukraine,1991,male,25-34 years,1465.0,3801300.0
Ukraine,1991,male,35-54 years,3634.0,6449100.0
Ukraine,1991,male,5-14 years,64.0,3793000.0
Ukraine,1991,male,55-74 years,2075.0,3852600.0
Ukraine,1991,male,75+ years,482.0,667000.0
Ukraine,1992,female,15-24 years,189.0,3534200.0
Ukraine,1992,female,25-34 years,229.0,3822300.0
Ukraine,1992,female,35-54 years,816.0,7111100.0
Ukraine,1992,female,5-14 years,13.0,3704800.0
Ukraine,1992,female,55-74 years,920.0,6140300.0
Ukraine,1992,female,75+ years,371.0,1858400.0
Ukraine,1992,male,15-24 years,623.0,3628400.0
Ukraine,1992,male,25-34 years,1589.0,3768500.0
Ukraine,1992,male,35-54 years,3995.0,6422200.0
Ukraine,1992,male,5-14 years,68.0,3833300.0
Ukraine,1992,male,55-74 years,2323.0,4028200.0
Ukraine,1992,male,75+ years,530.0,635600.0
Ukraine,1993,female,15-24 years,152.0,3565100.0
Ukraine,1993,female,25-34 years,229.0,3766200.0
Ukraine,1993,female,35-54 years,779.0,7042800.0
Ukraine,1993,female,5-14 years,20.0,3738000.0
Ukraine,1993,female,55-74 years,940.0,6338500.0
Ukraine,1993,female,75+ years,485.0,1795100.0
Ukraine,1993,male,15-24 years,795.0,3668700.0
Ukraine,1993,male,25-34 years,1691.0,3714200.0
Ukraine,1993,male,35-54 years,4100.0,6371900.0
Ukraine,1993,male,5-14 years,65.0,3869500.0
Ukraine,1993,male,55-74 years,2654.0,4202500.0
Ukraine,1993,male,75+ years,559.0,608000.0
Ukraine,1994,female,15-24 years,175.0,3582800.0
Ukraine,1994,female,25-34 years,232.0,3673200.0
Ukraine,1994,female,35-54 years,761.0,6981000.0
Ukraine,1994,female,5-14 years,18.0,3735700.0
Ukraine,1994,female,55-74 years,1087.0,6467700.0
Ukraine,1994,female,75+ years,490.0,1751000.0
Ukraine,1994,male,15-24 years,879.0,3699700.0
Ukraine,1994,male,25-34 years,1763.0,3626300.0
Ukraine,1994,male,35-54 years,4618.0,6326300.0
Ukraine,1994,male,5-14 years,60.0,3870700.0
Ukraine,1994,male,55-74 years,3174.0,4314500.0
Ukraine,1994,male,75+ years,569.0,590100.0
Ukraine,1995,female,15-24 years,187.0,3596300.0
Ukraine,1995,female,25-34 years,243.0,3568500.0
Ukraine,1995,female,35-54 years,752.0,6952800.0
Ukraine,1995,female,5-14 years,16.0,3697600.0
Ukraine,1995,female,55-74 years,1029.0,6535200.0
Ukraine,1995,female,75+ years,405.0,1716300.0
Ukraine,1995,male,15-24 years,948.0,3722600.0
Ukraine,1995,male,25-34 years,1854.0,3534800.0
Ukraine,1995,male,35-54 years,4986.0,6306200.0
Ukraine,1995,male,5-14 years,68.0,3834000.0
Ukraine,1995,male,55-74 years,3505.0,4375300.0
Ukraine,1995,male,75+ years,548.0,575700.0
Ukraine,1996,female,15-24 years,165.0,3595700.0
Ukraine,1996,female,25-34 years,248.0,3485900.0
Ukraine,1996,female,35-54 years,783.0,6949100.0
Ukraine,1996,female,5-14 years,12.0,3643500.0
Ukraine,1996,female,55-74 years,1079.0,6561400.0
Ukraine,1996,female,75+ years,378.0,1692100.0
Ukraine,1996,male,15-24 years,1023.0,3723000.0
Ukraine,1996,male,25-34 years,1870.0,3471700.0
Ukraine,1996,male,35-54 years,5203.0,6305700.0
Ukraine,1996,male,5-14 years,76.0,3782500.0
Ukraine,1996,male,55-74 years,3821.0,4397200.0
Ukraine,1996,male,75+ years,502.0,566700.0
Ukraine,1997,female,15-24 years,172.0,3582900.0
Ukraine,1997,female,25-34 years,248.0,3431000.0
Ukraine,1997,female,35-54 years,795.0,6985700.0
Ukraine,1997,female,5-14 years,17.0,3572200.0
Ukraine,1997,female,55-74 years,1152.0,6513400.0
Ukraine,1997,female,75+ years,409.0,1699100.0
Ukraine,1997,male,15-24 years,986.0,3702700.0
Ukraine,1997,male,25-34 years,1859.0,3444700.0
Ukraine,1997,male,35-54 years,4994.0,6339200.0
Ukraine,1997,male,5-14 years,61.0,3713800.0
Ukraine,1997,male,55-74 years,3735.0,4369600.0
Ukraine,1997,male,75+ years,475.0,568700.0
Ukraine,1998,female,15-24 years,196.0,3589900.0
Ukraine,1998,female,25-34 years,219.0,3392600.0
Ukraine,1998,female,35-54 years,814.0,7089100.0
Ukraine,1998,female,5-14 years,25.0,3462400.0
Ukraine,1998,female,55-74 years,1155.0,6376000.0
Ukraine,1998,female,75+ years,432.0,1731300.0
Ukraine,1998,male,15-24 years,1049.0,3701100.0
Ukraine,1998,male,25-34 years,1830.0,3435200.0
Ukraine,1998,male,35-54 years,4969.0,6430500.0
Ukraine,1998,male,5-14 years,53.0,3605000.0
Ukraine,1998,male,55-74 years,3589.0,4280900.0
Ukraine,1998,male,75+ years,458.0,581400.0
Ukraine,1999,female,15-24 years,158.0,3614400.0
Ukraine,1999,female,25-34 years,247.0,3372900.0
Ukraine,1999,female,35-54 years,765.0,7197600.0
Ukraine,1999,female,5-14 years,14.0,3324800.0
Ukraine,1999,female,55-74 years,1002.0,6200500.0
Ukraine,1999,female,75+ years,451.0,1784000.0
Ukraine,1999,male,15-24 years,1054.0,3720800.0
Ukraine,1999,male,25-34 years,1800.0,3434800.0
Ukraine,1999,male,35-54 years,4878.0,6525800.0
Ukraine,1999,male,5-14 years,79.0,3467900.0
Ukraine,1999,male,55-74 years,3489.0,4166600.0
Ukraine,1999,male,75+ years,426.0,605300.0
Ukraine,2000,female,15-24 years,196.0,3630400.0
Ukraine,2000,female,25-34 years,251.0,3382900.0
Ukraine,2000,female,35-54 years,774.0,7293800.0
Ukraine,2000,female,5-14 years,21.0,3181200.0
Ukraine,2000,female,55-74 years,956.0,6006000.0
Ukraine,2000,female,75+ years,435.0,1844800.0
Ukraine,2000,male,15-24 years,1097.0,3738100.0
Ukraine,2000,male,25-34 years,1740.0,3450300.0
Ukraine,2000,male,35-54 years,5076.0,6605200.0
Ukraine,2000,male,5-14 years,95.0,3325300.0
Ukraine,2000,male,55-74 years,3380.0,4033000.0
Ukraine,2000,male,75+ years,446.0,634400.0
Ukraine,2001,female,15-24 years,147.0,3645803.0
Ukraine,2001,female,25-34 years,218.0,3402526.0
Ukraine,2001,female,35-54 years,649.0,7353384.0
Ukraine,2001,female,5-14 years,16.0,3024966.0
Ukraine,2001,female,55-74 years,775.0,5837138.0
Ukraine,2001,female,75+ years,387.0,1908369.0
Ukraine,2001,male,15-24 years,1073.0,3754386.0
Ukraine,2001,male,25-34 years,1633.0,3474267.0
Ukraine,2001,male,35-54 years,4698.0,6650575.0
Ukraine,2001,male,5-14 years,67.0,3170134.0
Ukraine,2001,male,55-74 years,3001.0,3915328.0
Ukraine,2001,male,75+ years,467.0,669093.0
Ukraine,2002,female,15-24 years,142.0,3643296.0
Ukraine,2002,female,25-34 years,218.0,3329776.0
Ukraine,2002,female,35-54 years,673.0,7327153.0
Ukraine,2002,female,5-14 years,13.0,2823973.0
Ukraine,2002,female,55-74 years,759.0,5786181.0
Ukraine,2002,female,75+ years,364.0,1946556.0
Ukraine,2002,male,15-24 years,998.0,3782174.0
Ukraine,2002,male,25-34 years,1660.0,3300031.0
Ukraine,2002,male,35-54 years,4398.0,6565032.0
Ukraine,2002,male,5-14 years,55.0,2968238.0
Ukraine,2002,male,55-74 years,2738.0,3911379.0
Ukraine,2002,male,75+ years,518.0,676228.0
Ukraine,2003,female,15-24 years,131.0,3659937.0
Ukraine,2003,female,25-34 years,214.0,3341089.0
Ukraine,2003,female,35-54 years,669.0,7305670.0
Ukraine,2003,female,5-14 years,17.0,2668337.0
Ukraine,2003,female,55-74 years,738.0,5689228.0
Ukraine,2003,female,75+ years,381.0,2008320.0
Ukraine,2003,male,15-24 years,994.0,3808250.0
Ukraine,2003,male,25-34 years,1628.0,3316494.0
Ukraine,2003,male,35-54 years,4312.0,6534189.0
Ukraine,2003,male,5-14 years,50.0,2804341.0
Ukraine,2003,male,55-74 years,2648.0,3837902.0
Ukraine,2003,male,75+ years,531.0,723626.0
Ukraine,2004,female,15-24 years,109.0,3656474.0
Ukraine,2004,female,25-34 years,183.0,3360017.0
Ukraine,2004,female,35-54 years,585.0,7238033.0
Ukraine,2004,female,5-14 years,12.0,2520560.0
Ukraine,2004,female,55-74 years,603.0,5648458.0
Ukraine,2004,female,75+ years,373.0,2061225.0
Ukraine,2004,male,15-24 years,944.0,3810633.0
Ukraine,2004,male,25-34 years,1489.0,3342201.0
Ukraine,2004,male,35-54 years,4132.0,6464700.0
Ukraine,2004,male,5-14 years,58.0,2649047.0
Ukraine,2004,male,55-74 years,2260.0,3807447.0
Ukraine,2004,male,75+ years,508.0,764031.0
Ukraine,2005,female,15-24 years,139.0,3626595.0
Ukraine,2005,female,25-34 years,182.0,3380536.0
Ukraine,2005,female,35-54 years,515.0,7160448.0
Ukraine,2005,female,5-14 years,7.0,2384747.0
Ukraine,2005,female,55-74 years,576.0,5634590.0
Ukraine,2005,female,75+ years,342.0,2109628.0
Ukraine,2005,male,15-24 years,861.0,3784581.0
Ukraine,2005,male,25-34 years,1467.0,3369930.0
Ukraine,2005,male,35-54 years,3771.0,6387431.0
Ukraine,2005,male,5-14 years,49.0,2506950.0
Ukraine,2005,male,55-74 years,2151.0,3793291.0
Ukraine,2005,male,75+ years,561.0,800543.0
Ukraine,2006,female,15-24 years,98.0,3577436.0
Ukraine,2006,female,25-34 years,170.0,3394295.0
Ukraine,2006,female,35-54 years,540.0,7108424.0
Ukraine,2006,female,5-14 years,9.0,2260713.0
Ukraine,2006,female,55-74 years,563.0,5633228.0
Ukraine,2006,female,75+ years,333.0,2134223.0
Ukraine,2006,male,15-24 years,837.0,3739295.0
Ukraine,2006,male,25-34 years,1455.0,3390847.0
Ukraine,2006,male,35-54 years,3420.0,6336363.0
Ukraine,2006,male,5-14 years,33.0,2377451.0
Ukraine,2006,male,55-74 years,1993.0,3782567.0
Ukraine,2006,male,75+ years,562.0,825192.0
Ukraine,2007,female,15-24 years,129.0,3511720.0
Ukraine,2007,female,25-34 years,181.0,3405078.0
Ukraine,2007,female,35-54 years,500.0,7060722.0
Ukraine,2007,female,5-14 years,11.0,2155250.0
Ukraine,2007,female,55-74 years,483.0,5668759.0
Ukraine,2007,female,75+ years,325.0,2125683.0
Ukraine,2007,male,15-24 years,987.0,3673201.0
Ukraine,2007,male,25-34 years,1546.0,3414696.0
Ukraine,2007,male,35-54 years,3392.0,6292640.0
Ukraine,2007,male,5-14 years,39.0,2268187.0
Ukraine,2007,male,55-74 years,1922.0,3792721.0
Ukraine,2007,male,75+ years,517.0,830015.0
Ukraine,2008,female,15-24 years,118.0,3405168.0
Ukraine,2008,female,25-34 years,182.0,3441323.0
Ukraine,2008,female,35-54 years,528.0,7018040.0
Ukraine,2008,female,5-14 years,17.0,2078121.0
Ukraine,2008,female,55-74 years,483.0,5726858.0
Ukraine,2008,female,75+ years,347.0,2087152.0
Ukraine,2008,male,15-24 years,856.0,3561320.0
Ukraine,2008,male,25-34 years,1452.0,3466915.0
Ukraine,2008,male,35-54 years,3027.0,6254054.0
Ukraine,2008,male,5-14 years,36.0,2188808.0
Ukraine,2008,male,55-74 years,1854.0,3810278.0
Ukraine,2008,male,75+ years,554.0,818086.0
Ukraine,2009,female,15-24 years,148.0,3267238.0
Ukraine,2009,female,25-34 years,186.0,3494937.0
Ukraine,2009,female,35-54 years,502.0,6971143.0
Ukraine,2009,female,5-14 years,19.0,2027867.0
Ukraine,2009,female,55-74 years,556.0,5806966.0
Ukraine,2009,female,75+ years,313.0,2034703.0
Ukraine,2009,male,15-24 years,906.0,3418274.0
Ukraine,2009,male,25-34 years,1504.0,3534883.0
Ukraine,2009,male,35-54 years,3133.0,6221337.0
Ukraine,2009,male,5-14 years,34.0,2136975.0
Ukraine,2009,male,55-74 years,1882.0,3841612.0
Ukraine,2009,male,75+ years,532.0,802009.0
Ukraine,2010,female,15-24 years,154.0,3125122.0
Ukraine,2010,female,25-34 years,170.0,3534635.0
Ukraine,2010,female,35-54 years,458.0,6928455.0
Ukraine,2010,female,5-14 years,15.0,1993721.0
Ukraine,2010,female,55-74 years,479.0,5860094.0
Ukraine,2010,female,75+ years,303.0,2016954.0
Ukraine,2010,male,15-24 years,843.0,3271660.0
Ukraine,2010,male,25-34 years,1457.0,3589324.0
Ukraine,2010,male,35-54 years,2853.0,6203439.0
Ukraine,2010,male,5-14 years,35.0,2102478.0
Ukraine,2010,male,55-74 years,1827.0,3866232.0
Ukraine,2010,male,75+ years,495.0,804695.0
Ukraine,2011,female,15-24 years,157.0,2973653.0
Ukraine,2011,female,25-34 years,160.0,3570316.0
Ukraine,2011,female,35-54 years,464.0,6890333.0
Ukraine,2011,female,5-14 years,20.0,1976990.0
Ukraine,2011,female,55-74 years,552.0,5873828.0
Ukraine,2011,female,75+ years,311.0,2047428.0
Ukraine,2011,male,15-24 years,850.0,3114554.0
Ukraine,2011,male,25-34 years,1457.0,3638908.0
Ukraine,2011,male,35-54 years,2664.0,6194997.0
Ukraine,2011,male,5-14 years,46.0,2085831.0
Ukraine,2011,male,55-74 years,1761.0,3877753.0
Ukraine,2011,male,75+ years,531.0,830200.0
Ukraine,2012,female,15-24 years,126.0,2819749.0
Ukraine,2012,female,25-34 years,186.0,3607893.0
Ukraine,2012,female,35-54 years,494.0,6837697.0
Ukraine,2012,female,5-14 years,20.0,1984557.0
Ukraine,2012,female,55-74 years,524.0,5852504.0
Ukraine,2012,female,75+ years,347.0,2131156.0
Ukraine,2012,male,15-24 years,838.0,2960881.0
Ukraine,2012,male,25-34 years,1450.0,3692383.0
Ukraine,2012,male,35-54 years,2680.0,6175567.0
Ukraine,2012,male,5-14 years,35.0,2094456.0
Ukraine,2012,male,55-74 years,1768.0,3880830.0
Ukraine,2012,male,75+ years,590.0,878262.0
Ukraine,2014,female,15-24 years,118.0,2408666.0
Ukraine,2014,female,25-34 years,197.0,3444110.0
Ukraine,2014,female,35-54 years,423.0,6365806.0
Ukraine,2014,female,5-14 years,14.0,1959353.0
Ukraine,2014,female,55-74 years,465.0,5487093.0
Ukraine,2014,female,75+ years,339.0,2203221.0
Ukraine,2014,male,15-24 years,560.0,2541203.0
Ukraine,2014,male,25-34 years,1302.0,3543016.0
Ukraine,2014,male,35-54 years,2363.0,5814873.0
Ukraine,2014,male,5-14 years,21.0,2074827.0
Ukraine,2014,male,55-74 years,1558.0,3702856.0
Ukraine,2014,male,75+ years,608.0,919141.0
Ukraine,2015,female,15-24 years,117.0,2281055.0
Ukraine,2015,female,25-34 years,168.0,3421535.0
Ukraine,2015,female,35-54 years,427.0,6309963.0
Ukraine,2015,female,5-14 years,19.0,2010824.0
Ukraine,2015,female,55-74 years,399.0,5508376.0
Ukraine,2015,female,75+ years,296.0,2261462.0
Ukraine,2015,male,15-24 years,507.0,2408074.0
Ukraine,2015,male,25-34 years,1114.0,3527229.0
Ukraine,2015,male,35-54 years,2181.0,5795334.0
Ukraine,2015,male,5-14 years,33.0,2131084.0
Ukraine,2015,male,55-74 years,1644.0,3747724.0
Ukraine,2015,male,75+ years,669.0,942786.0
United Arab Emirates,2005,female,15-24 years,7.0,281194.0
United Arab Emirates,2005,female,25-34 years,6.0,343997.0
United Arab Emirates,2005,female,35-54 years,3.0,286724.0
United Arab Emirates,2005,female,5-14 years,0.0,261386.0
United Arab Emirates,2005,female,55-74 years,0.0,37641.0
United Arab Emirates,2005,female,75+ years,0.0,5259.0
United Arab Emirates,2005,male,15-24 years,7.0,454397.0
United Arab Emirates,2005,male,25-34 years,28.0,1132761.0
United Arab Emirates,2005,male,35-54 years,42.0,1083147.0
United Arab Emirates,2005,male,5-14 years,0.0,282770.0
United Arab Emirates,2005,male,55-74 years,3.0,104270.0
United Arab Emirates,2005,male,75+ years,0.0,6887.0
United Arab Emirates,2006,female,15-24 years,1.0,317537.0
United Arab Emirates,2006,female,25-34 years,5.0,383191.0
United Arab Emirates,2006,female,35-54 years,6.0,320618.0
United Arab Emirates,2006,female,5-14 years,0.0,271444.0
United Arab Emirates,2006,female,55-74 years,2.0,40353.0
United Arab Emirates,2006,female,75+ years,0.0,5553.0
United Arab Emirates,2006,male,15-24 years,7.0,595516.0
United Arab Emirates,2006,male,25-34 years,37.0,1335454.0
United Arab Emirates,2006,male,35-54 years,30.0,1244561.0
United Arab Emirates,2006,male,5-14 years,0.0,287845.0
United Arab Emirates,2006,male,55-74 years,2.0,114304.0
United Arab Emirates,2006,male,75+ years,0.0,7503.0
United Arab Emirates,2007,female,15-24 years,4.0,350408.0
United Arab Emirates,2007,female,25-34 years,4.0,431502.0
United Arab Emirates,2007,female,35-54 years,3.0,365164.0
United Arab Emirates,2007,female,5-14 years,0.0,284824.0
United Arab Emirates,2007,female,55-74 years,2.0,43719.0
United Arab Emirates,2007,female,75+ years,0.0,5982.0
United Arab Emirates,2007,male,15-24 years,18.0,710296.0
United Arab Emirates,2007,male,25-34 years,33.0,1586738.0
United Arab Emirates,2007,male,35-54 years,35.0,1481890.0
United Arab Emirates,2007,male,5-14 years,0.0,297991.0
United Arab Emirates,2007,male,55-74 years,2.0,128386.0
United Arab Emirates,2007,male,75+ years,0.0,8489.0
United Arab Emirates,2008,female,15-24 years,4.0,374233.0
United Arab Emirates,2008,female,25-34 years,10.0,485856.0
United Arab Emirates,2008,female,35-54 years,4.0,417902.0
United Arab Emirates,2008,female,5-14 years,0.0,300552.0
United Arab Emirates,2008,female,55-74 years,0.0,47552.0
